position_x, position_y, left_button, right_button, trial, time
829.6,633.2001,0,0,0,0
829.6,633.2001,0,0,0,0.01999999
829.6,633.2001,0,0,0,0.03999998
829.6,633.2001,0,0,0,0.05999998
829.6,633.2001,0,0,0,0.07999997
829.6,633.2001,0,0,0,0.09999996
829.6,633.2001,0,0,0,0.12
829.6,633.2001,0,0,0,0.14
829.6,633.2001,0,0,0,0.1599999
829.6,633.2001,0,0,0,0.1799999
829.6,633.2001,0,0,0,0.1999999
829.6,633.2001,0,0,0,0.2199999
829.6,633.2001,0,0,0,0.2399999
829.6,633.2001,0,0,0,0.2599999
829.6,633.2001,0,0,0,0.2799999
829.6,633.2001,0,0,0,0.2999999
829.6,633.2001,0,0,0,0.3199999
829.6,633.2001,0,0,0,0.3399999
829.6,633.2001,0,0,0,0.3599999
829.6,633.2001,0,0,0,0.3799999
829.6,633.2001,0,0,0,0.3999999
829.6,633.2001,0,0,0,0.4199998
829.6,633.2001,0,0,0,0.4399998
829.6,633.2001,0,0,0,0.4599998
829.6,633.2001,0,0,0,0.4799998
829.6,633.2001,0,0,0,0.4999998
829.6,633.2001,0,0,0,0.5199998
829.6,633.2001,0,0,0,0.5399998
829.6,633.2001,0,0,0,0.5599998
829.6,633.2001,0,0,0,0.5799998
829.6,633.2001,0,0,0,0.5999998
829.6,633.2001,0,0,0,0.6199998
829.6,633.2001,0,0,0,0.6399997
829.6,633.2001,0,0,0,0.6599998
829.6,633.2001,0,0,0,0.6799998
829.6,633.2001,0,0,0,0.6999997
829.6,633.2001,0,0,0,0.7199997
829.6,633.2001,0,0,0,0.7399997
829.6,633.2001,0,0,0,0.7599998
829.6,633.2001,0,0,0,0.7799997
829.6,633.2001,0,0,0,0.7999997
829.6,633.2001,0,0,0,0.8199997
829.6,633.2001,0,0,0,0.8399997
829.6,633.2001,0,0,0,0.8599997
829.6,633.2001,0,0,0,0.8799997
829.6,633.2001,0,0,0,0.8999997
829.6,633.2001,0,0,0,0.9199997
829.6,633.2001,0,0,0,0.9399996
829.6,633.2001,0,0,0,0.9599997
829.6,633.2001,0,0,0,0.9799997
829.6,633.2001,0,0,0,0.9999996
829.6,633.2001,0,0,0,1.02
829.6,633.2001,0,0,0,1.04
829.6,633.2001,0,0,0,1.06
829.6,633.2001,0,0,0,1.08
829.6,633.2001,0,0,0,1.1
829.6,633.2001,0,0,0,1.12
829.6,633.2001,0,0,0,1.14
829.6,633.2001,0,0,0,1.16
829.6,633.2001,0,0,0,1.18
829.6,633.2001,0,0,0,1.2
829.6,633.2001,0,0,0,1.22
829.6,633.2001,0,0,0,1.24
829.6,633.2001,0,0,0,1.26
829.6,633.2001,0,0,0,1.279999
829.6,633.2001,0,0,0,1.3
829.6,633.2001,0,0,0,1.32
829.6,633.2001,0,0,0,1.34
829.6,633.2001,0,0,0,1.36
829.6,633.2001,0,0,0,1.38
829.6,633.2001,0,0,0,1.399999
829.6,633.2001,0,0,0,1.419999
829.6,633.2001,0,0,0,1.439999
829.6,633.2001,0,0,0,1.459999
829.6,633.2001,0,0,0,1.479999
829.6,633.2001,0,0,0,1.5
829.6,633.2001,0,0,0,1.52
829.6,633.2001,0,0,0,1.539999
829.6,633.2001,0,0,0,1.559999
829.6,633.2001,0,0,0,1.579999
829.6,633.2001,0,0,0,1.599999
829.6,633.2001,0,0,0,1.619999
829.6,633.2001,0,0,0,1.639999
829.6,633.2001,0,0,0,1.659999
829.6,633.2001,0,0,0,1.679999
829.6,633.2001,0,0,0,1.699999
829.6,633.2001,0,0,0,1.719999
829.6,633.2001,0,0,0,1.739999
829.6,633.2001,0,0,0,1.759999
829.6,633.2001,0,0,0,1.779999
829.6,633.2001,0,0,0,1.799999
829.6,633.2001,0,0,0,1.819999
829.6,633.2001,0,0,0,1.839999
829.6,633.2001,0,0,0,1.859999
829.6,633.2001,0,0,0,1.879999
829.6,633.2001,0,0,0,1.899999
829.6,633.2001,0,0,0,1.919999
829.6,633.2001,0,0,0,1.939999
829.6,633.2001,0,0,0,1.959999
829.6,633.2001,0,0,0,1.979999
829.6,633.2001,0,0,0,1.999999
829.6,633.2001,0,0,0,2.019999
829.6,633.2001,0,0,0,2.039999
829.6,633.2001,0,0,0,2.059999
829.6,633.2001,0,0,0,2.079999
829.6,633.2001,0,0,0,2.099999
829.6,633.2001,0,0,0,2.119999
829.6,633.2001,0,0,0,2.139999
829.6,633.2001,0,0,0,2.159999
829.6,633.2001,0,0,0,2.179999
829.6,633.2001,0,0,0,2.199999
829.6,633.2001,0,0,0,2.219999
829.6,633.2001,0,0,0,2.239999
829.6,633.2001,0,0,0,2.259999
829.6,633.2001,0,0,0,2.279999
829.6,633.2001,0,0,0,2.299999
829.6,633.2001,0,0,0,2.319999
829.6,633.2001,0,0,0,2.339999
829.6,633.2001,0,0,0,2.359999
829.6,633.2001,0,0,0,2.379999
829.6,633.2001,0,0,0,2.399999
829.6,633.2001,0,0,0,2.419999
829.6,633.2001,0,0,0,2.439999
829.6,633.2001,0,0,0,2.459999
829.6,633.2001,0,0,0,2.479999
829.6,633.2001,0,0,0,2.499999
829.6,633.2001,0,0,0,2.519999
829.6,633.2001,0,0,0,2.539999
829.6,633.2001,0,0,0,2.559999
829.6,633.2001,0,0,0,2.579999
829.6,633.2001,0,0,0,2.599999
829.6,633.2001,0,0,0,2.619999
829.6,633.2001,0,0,0,2.639999
829.6,633.2001,0,0,0,2.659999
829.6,633.2001,0,0,0,2.679999
829.6,633.2001,0,0,0,2.699999
829.6,633.2001,0,0,0,2.719999
829.6,633.2001,0,0,0,2.739999
829.6,633.2001,0,0,0,2.759999
829.6,633.2001,0,0,0,2.779999
829.6,633.2001,0,0,0,2.799999
829.6,633.2001,0,0,0,2.819999
829.6,633.2001,0,0,0,2.839999
829.6,633.2001,0,0,0,2.859999
829.6,633.2001,0,0,0,2.879999
829.6,633.2001,0,0,0,2.899999
829.6,633.2001,0,0,0,2.919999
829.6,633.2001,0,0,0,2.939999
829.6,633.2001,0,0,0,2.959999
829.6,633.2001,0,0,0,2.979999
829.6,633.2001,0,0,0,2.999999
829.6,633.2001,0,0,0,3.019999
829.6,633.2001,0,0,0,3.039999
829.6,633.2001,0,0,0,3.059999
829.6,633.2001,0,0,0,3.079999
829.6,633.2001,0,0,0,3.099999
829.6,633.2001,0,0,0,3.119999
829.6,633.2001,0,0,0,3.139999
829.6,633.2001,0,0,0,3.159999
829.6,633.2001,0,0,0,3.179999
829.6,633.2001,0,0,0,3.199999
829.6,633.2001,0,0,0,3.219999
829.6,633.2001,0,0,0,3.239999
829.6,633.2001,0,0,0,3.259999
829.6,633.2001,0,0,0,3.279999
829.6,633.2001,0,0,0,3.299999
829.6,633.2001,0,0,0,3.319999
829.6,633.2001,0,0,0,3.339999
829.6,633.2001,0,0,0,3.359999
829.6,633.2001,0,0,0,3.379999
829.6,633.2001,0,0,0,3.399999
829.6,633.2001,0,0,0,3.419999
829.6,633.2001,0,0,0,3.439999
829.6,633.2001,0,0,0,3.459999
829.6,633.2001,0,0,0,3.479999
829.6,633.2001,0,0,0,3.499999
829.6,633.2001,0,0,0,3.519999
829.6,633.2001,0,0,0,3.539999
829.6,633.2001,0,0,0,3.559999
829.6,633.2001,0,0,0,3.579999
829.6,633.2001,0,0,0,3.599999
829.6,633.2001,0,0,0,3.619999
