position_x, position_y, left_button, right_button, trial, time
891.9999,688.4,0,0,0,0
719.9999,183.6,1,0,0,0.01999999
719.9999,183.6,0,0,0,0.03999998
719.9999,183.6,0,0,0,0.05999998
719.9999,183.6,0,0,0,0.07999997
719.9999,183.6,0,0,0,0.09999996
719.9999,183.6,0,0,0,0.12
719.9999,183.6,0,0,0,0.14
719.9999,183.6,0,0,0,0.1599999
719.9999,183.6,0,0,0,0.1799999
719.9999,183.6,0,0,0,0.1999999
719.9999,183.6,0,0,0,0.2199999
719.9999,183.6,0,0,0,0.2399999
719.9999,183.6,0,0,0,0.2599999
719.9999,183.6,0,0,0,0.2799999
719.9999,183.6,0,0,0,0.2999999
719.9999,183.6,0,0,0,0.3199999
719.9999,183.6,0,0,0,0.3399999
719.9999,183.6,0,0,0,0.3599999
719.9999,183.6,0,0,0,0.3799999
719.9999,183.6,0,0,0,0.3999999
719.9999,183.6,0,0,0,0.4199998
719.9999,183.6,0,0,0,0.4399998
719.9999,183.6,0,0,0,0.4599998
719.9999,183.6,0,0,0,0.4799998
719.9999,183.6,0,0,0,0.4999998
719.9999,183.6,0,0,0,0.5199998
719.9999,183.6,0,0,0,0.5399998
719.9999,183.6,0,0,0,0.5599998
719.9999,183.6,0,0,0,0.5799998
719.9999,183.6,0,0,0,0.5999998
719.9999,183.6,0,0,0,0.6199998
719.9999,183.6,0,0,0,0.6399997
719.9999,183.6,0,0,0,0.6599998
719.9999,183.6,0,0,0,0.6799998
719.9999,183.6,0,0,0,0.6999997
719.9999,183.6,0,0,0,0.7199997
719.9999,183.6,0,0,0,0.7399997
719.9999,183.6,0,0,0,0.7599998
719.9999,183.6,0,0,0,0.7799997
719.9999,183.6,0,0,0,0.7999997
719.9999,183.6,0,0,0,0.8199997
719.9999,183.6,0,0,0,0.8399997
719.9999,183.6,0,0,0,0.8599997
719.9999,183.6,0,0,0,0.8799997
719.9999,183.6,0,0,0,0.8999997
719.9999,183.6,0,0,0,0.9199997
719.9999,183.6,0,0,0,0.9399996
719.9999,183.6,0,0,0,0.9599997
719.9999,183.6,0,0,0,0.9799997
719.9999,183.6,0,0,0,0.9999996
719.9999,183.6,0,0,0,1.02
719.9999,183.6,0,0,0,1.04
719.9999,183.6,0,0,0,1.06
719.9999,183.6,0,0,0,1.08
719.9999,183.6,0,0,0,1.1
719.9999,183.6,0,0,0,1.12
719.9999,183.6,0,0,0,1.14
719.9999,183.6,0,0,0,1.16
719.9999,183.6,0,0,0,1.18
719.9999,183.6,0,0,0,1.2
719.9999,183.6,0,0,0,1.22
719.9999,183.6,0,0,0,1.24
719.9999,183.6,0,0,0,1.26
