position_x, position_y, left_button, right_button, trial, time
589.6,419.6,0,0,0,0
518.4,310.8,1,0,0,0.01999999
518.4,310.8,0,0,0,0.03999998
518.4,310.8,0,0,0,0.05999998
518.4,310.8,0,0,0,0.07999997
518.4,310.8,0,0,0,0.09999996
518.4,310.8,0,0,0,0.12
518.4,310.8,0,0,0,0.14
518.4,310.8,0,0,0,0.1599999
518.4,310.8,0,0,0,0.1799999
518.4,310.8,0,0,0,0.1999999
518.4,310.8,0,0,0,0.2199999
518.4,310.8,0,0,0,0.2399999
518.4,310.8,0,0,0,0.2599999
518.4,310.8,0,0,0,0.2799999
518.4,310.8,0,0,0,0.2999999
518.4,310.8,0,0,0,0.3199999
518.4,310.8,0,0,0,0.3399999
518.4,310.8,0,0,0,0.3599999
518.4,310.8,0,0,0,0.3799999
518.4,310.8,0,0,0,0.3999999
518.4,310.8,0,0,0,0.4199998
518.4,310.8,0,0,0,0.4399998
518.4,310.8,0,0,0,0.4599998
518.4,310.8,0,0,0,0.4799998
518.4,310.8,0,0,0,0.4999998
518.4,310.8,0,0,0,0.5199998
518.4,310.8,0,0,0,0.5399998
518.4,310.8,0,0,0,0.5599998
518.4,310.8,0,0,0,0.5799998
518.4,310.8,0,0,0,0.5999998
518.4,310.8,0,0,0,0.6199998
518.4,310.8,0,0,0,0.6399997
518.4,310.8,0,0,0,0.6599998
518.4,310.8,0,0,0,0.6799998
518.4,310.8,0,0,0,0.6999997
518.4,310.8,0,0,0,0.7199997
518.4,310.8,0,0,0,0.7399997
518.4,310.8,0,0,0,0.7599998
518.4,310.8,0,0,0,0.7799997
518.4,310.8,0,0,0,0.7999997
518.4,310.8,0,0,0,0.8199997
518.4,310.8,0,0,0,0.8399997
518.4,310.8,0,0,0,0.8599997
518.4,310.8,0,0,0,0.8799997
518.4,310.8,0,0,0,0.8999997
518.4,310.8,0,0,0,0.9199997
518.4,310.8,0,0,0,0.9399996
518.4,310.8,0,0,0,0.9599997
518.4,310.8,0,0,0,0.9799997
518.4,310.8,0,0,0,0.9999996
518.4,310.8,0,0,0,1.02
518.4,310.8,0,0,0,1.04
518.4,310.8,0,0,0,1.06
518.4,310.8,0,0,0,1.08
518.4,310.8,0,0,0,1.1
518.4,310.8,0,0,0,1.12
518.4,310.8,0,0,0,1.14
518.4,310.8,0,0,0,1.16
518.4,310.8,0,0,0,1.18
518.4,310.8,0,0,0,1.2
518.4,310.8,0,0,0,1.22
518.4,310.8,0,0,0,1.24
518.4,310.8,0,0,0,1.26
518.4,310.8,0,0,0,1.279999
518.4,310.8,0,0,0,1.3
518.4,310.8,0,0,0,1.32
518.4,310.8,0,0,0,1.34
518.4,310.8,0,0,0,1.36
518.4,310.8,0,0,0,1.38
518.4,310.8,0,0,0,1.399999
518.4,310.8,0,0,0,1.419999
518.4,310.8,0,0,0,1.439999
518.4,310.8,0,0,0,1.459999
518.4,310.8,0,0,0,1.479999
518.4,310.8,0,0,0,1.5
518.4,310.8,0,0,0,1.52
518.4,310.8,0,0,0,1.539999
518.4,310.8,0,0,0,1.559999
518.4,310.8,0,0,0,1.579999
518.4,310.8,0,0,0,1.599999
518.4,310.8,0,0,0,1.619999
518.4,310.8,0,0,0,1.639999
518.4,310.8,0,0,0,1.659999
518.4,310.8,0,0,0,1.679999
518.4,310.8,0,0,0,1.699999
518.4,310.8,0,0,0,1.719999
518.4,310.8,0,0,0,1.739999
518.4,310.8,0,0,0,1.759999
518.4,310.8,0,0,0,1.779999
518.4,310.8,0,0,0,1.799999
518.4,310.8,0,0,0,1.819999
518.4,310.8,0,0,0,1.839999
518.4,310.8,0,0,0,1.859999
518.4,310.8,0,0,0,1.879999
518.4,310.8,0,0,0,1.899999
518.4,310.8,0,0,0,1.919999
518.4,310.8,0,0,0,1.939999
518.4,310.8,0,0,0,1.959999
518.4,310.8,0,0,0,1.979999
518.4,310.8,0,0,0,1.999999
518.4,310.8,0,0,0,2.019999
518.4,310.8,0,0,0,2.039999
518.4,310.8,0,0,0,2.059999
518.4,310.8,0,0,0,2.079999
518.4,310.8,0,0,0,2.099999
518.4,310.8,0,0,0,2.119999
518.4,310.8,0,0,0,2.139999
518.4,310.8,0,0,0,2.159999
518.4,310.8,0,0,0,2.179999
518.4,310.8,0,0,0,2.199999
518.4,310.8,0,0,0,2.219999
518.4,310.8,0,0,0,2.239999
