position_x, position_y, left_button, right_button, trial, time
566.4,260.4,0,0,0,0
566.4,260.4,0,0,0,0.01999999
500.8,227.6,1,0,0,0.03999998
500.8,227.6,0,0,0,0.05999998
500.8,227.6,0,0,0,0.07999997
500.8,227.6,0,0,0,0.09999996
500.8,227.6,0,0,0,0.12
502.4,224.4001,0,0,0,0.14
505.6,215.6,0,0,0,0.1599999
508,203.6,0,0,0,0.1799999
509.6,195.6,0,0,0,0.1999999
509.6,191.6,0,0,0,0.2199999
509.6,181.2,0,0,0,0.2399999
507.2,174.8,0,0,0,0.2599999
505.6,167.6,0,0,0,0.2799999
505.6,165.2,0,0,0,0.2999999
505.6,164.4001,0,0,0,0.3199999
505.6,164.4001,0,0,0,0.3399999
505.6,164.4001,0,0,0,0.3599999
505.6,164.4001,0,0,0,0.3799999
505.6,164.4001,0,0,0,0.3999999
505.6,164.4001,0,0,0,0.4199998
505.6,164.4001,0,0,0,0.4399998
505.6,164.4001,0,0,0,0.4599998
504,162,0,0,0,0.4799998
501.6,159.6,0,0,0,0.4999998
492,144.4001,0,0,0,0.5199998
484,130.8,0,0,0,0.5399998
476.8,119.6,0,0,0,0.5599998
473.6,114.8,0,0,0,0.5799998
472,112.4,0,0,0,0.5999998
472,111.6,0,0,0,0.6199998
472,111.6,0,0,0,0.6399997
472,111.6,0,0,0,0.6599998
472,111.6,0,0,0,0.6799998
472,111.6,0,0,0,0.6999997
472,111.6,0,0,0,0.7199997
472,111.6,0,0,0,0.7399997
472,112.4,0,0,0,0.7599998
473.6,117.2,0,0,0,0.7799997
475.2,124.4,0,0,0,0.7999997
476,126.8,0,0,0,0.8199997
476,127.6,0,0,0,0.8399997
476,127.6,0,0,0,0.8599997
476,127.6,0,0,0,0.8799997
476,127.6,0,0,0,0.8999997
476,127.6,0,0,0,0.9199997
476,127.6,0,0,0,0.9399996
476,127.6,0,0,0,0.9599997
476,127.6,0,0,0,0.9799997
476,127.6,0,0,0,0.9999996
476,127.6,0,0,0,1.02
476,127.6,0,0,0,1.04
476,126.8,0,0,0,1.06
476,125.2,0,0,0,1.08
476,124.4,0,0,0,1.1
475.2,124.4,0,0,0,1.12
475.2,124.4,0,0,0,1.14
475.2,124.4,0,0,0,1.16
475.2,124.4,0,0,0,1.18
475.2,124.4,0,0,0,1.2
475.2,124.4,0,0,0,1.22
475.2,124.4,0,0,0,1.24
480,127.6,0,0,0,1.26
484,132.4001,0,0,0,1.279999
488.8,137.2,0,0,0,1.3
496,146.8,0,0,0,1.32
502.4,155.6,0,0,0,1.34
512,168.4001,0,0,0,1.36
518.4,175.6,0,0,0,1.38
521.6,178.8,0,0,0,1.399999
521.6,178.8,0,0,0,1.419999
521.6,178.8,0,0,0,1.439999
522.4,178,0,0,0,1.459999
523.9999,162,0,0,0,1.479999
532.7999,132.4001,0,0,0,1.5
544.7999,105.2,0,0,0,1.52
564.7999,74.80004,0,0,0,1.539999
579.2,62.00002,0,0,0,1.559999
587.9999,55.60003,0,0,0,1.579999
589.6,54.00002,0,0,0,1.599999
590.4,54.00002,0,0,0,1.619999
590.4,54.00002,0,0,0,1.639999
591.9999,54.00002,0,0,0,1.659999
599.9999,54.00002,0,0,0,1.679999
614.4,55.60003,0,0,0,1.699999
629.6,60.40005,0,0,0,1.719999
648.7999,66.80004,0,0,0,1.739999
652.7999,71.60003,0,0,0,1.759999
655.2,74.80004,0,0,0,1.779999
655.2,75.60003,0,0,0,1.799999
650.4,78.00002,0,0,0,1.819999
637.6,81.20004,0,0,0,1.839999
607.2,81.20004,0,0,0,1.859999
595.2,78.00002,0,0,0,1.879999
592.7999,71.60003,0,0,0,1.899999
599.9999,64.40005,0,0,0,1.919999
673.6,60.40005,0,0,0,1.939999
823.2,58.80004,0,0,0,1.959999
927.2,63.60003,0,0,0,1.979999
1037.6,90.00002,0,0,0,1.999999
1072,110,0,0,0,2.019999
1080,119.6,0,0,0,2.039999
1080,124.4,0,0,0,2.059999
1072.8,130.8,0,0,0,2.079999
1025.6,144.4001,0,0,0,2.099999
972.7999,154.8,0,0,0,2.119999
859.9999,170.8,0,0,0,2.139999
791.2,182.8,0,0,0,2.159999
759.2,188.4001,0,0,0,2.179999
759.2,189.2,0,0,0,2.199999
760.7999,189.2,0,0,0,2.219999
798.4,194,0,0,0,2.239999
854.4,197.2,0,0,0,2.259999
949.6,198.8,0,0,0,2.279999
1015.2,191.6,0,0,0,2.299999
1021.6,187.6,0,0,0,2.319999
1011.2,180.4001,0,0,0,2.339999
978.4,176.4001,0,0,0,2.359999
912.7999,174.8,0,0,0,2.379999
767.9999,181.2,0,0,0,2.399999
715.9999,187.6,0,0,0,2.419999
703.2,192.4001,0,0,0,2.439999
707.9999,195.6,0,0,0,2.459999
730.4,206.8,0,0,0,2.479999
751.2,213.2,0,0,0,2.499999
787.9999,223.6,0,0,0,2.519999
799.2,226,0,0,0,2.539999
807.2,228.4001,0,0,0,2.559999
808.7999,228.4001,0,0,0,2.579999
