position_x, position_y, left_button, right_button, trial, time
786.4,-10.39994,0,0,0,0
697.6,372.2,0,0,0,0.02
697.6,372.2,0,0,0,0.04
697.6,372.2,0,0,0,0.06
696,369.8,0,0,0,0.08
696,369.8,0,0,0,0.09999999
661.6,321.8,0,0,0,0.12
661.6,321.8,0,0,0,0.14
661.6,321.8,0,0,0,0.16
661.6,321.8,0,0,0,0.18
661.6,321.8,0,0,0,0.2
661.6,321.8,0,0,0,0.22
661.6,321.8,0,0,0,0.24
661.6,321.8,0,0,0,0.26
661.6,321.8,0,0,0,0.28
661.6,321.8,0,0,0,0.3
661.6,321.8,0,0,0,0.32
661.6,321.8,0,0,0,0.34
661.6,321.8,0,0,0,0.36
661.6,321.8,0,0,0,0.38
661.6,321.8,0,0,0,0.4
661.6,321.8,0,0,0,0.42
661.6,321.8,0,0,0,0.44
661.6,321.8,0,0,0,0.46
661.6,321.8,0,0,0,0.48
661.6,321.8,0,0,0,0.5
661.6,321.8,0,0,0,0.52
661.6,321.8,0,0,0,0.54
661.6,321.8,0,0,0,0.56
661.6,321.8,0,0,0,0.58
661.6,321.8,0,0,0,0.6
661.6,321.8,0,0,0,0.62
661.6,321.8,0,0,0,0.64
661.6,321.8,0,0,0,0.66
661.6,321.8,0,0,0,0.68
661.6,321.8,0,0,0,0.7
661.6,321.8,0,0,0,0.72
661.6,321.8,0,0,0,0.74
661.6,321.8,0,0,0,0.76
661.6,321.8,0,0,0,0.78
661.6,321.8,0,0,0,0.8
661.6,321.8,0,0,0,0.82
661.6,321.8,0,0,0,0.84
661.6,321.8,0,0,0,0.86
661.6,321.8,0,0,0,0.88
661.6,321.8,0,0,0,0.9
661.6,321.8,0,0,0,0.92
661.6,321.8,0,0,0,0.94
661.6,321.8,0,0,0,0.96
661.6,321.8,0,0,0,0.98
661.6,321.8,0,0,0,1
661.6,321.8,0,0,0,1.02
661.6,321.8,0,0,0,1.04
661.6,321.8,0,0,0,1.06
661.6,321.8,0,0,0,1.08
661.6,321.8,0,0,0,1.1
661.6,321.8,0,0,0,1.12
661.6,321.8,0,0,0,1.14
661.6,321.8,0,0,0,1.16
661.6,321.8,0,0,0,1.18
661.6,321.8,0,0,0,1.2
661.6,321.8,0,0,0,1.22
661.6,321.8,0,0,0,1.24
661.6,321.8,0,0,0,1.26
661.6,321.8,0,0,0,1.28
661.6,321.8,0,0,0,1.3
661.6,321.8,0,0,0,1.32
661.6,321.8,0,0,0,1.34
661.6,321.8,0,0,0,1.36
661.6,321.8,0,0,0,1.38
661.6,321.8,0,0,0,1.4
661.6,321.8,0,0,0,1.42
661.6,321.8,0,0,0,1.44
661.6,321.8,0,0,0,1.46
661.6,321.8,0,0,0,1.48
661.6,321.8,0,0,0,1.5
661.6,321.8,0,0,0,1.52
661.6,321.8,0,0,0,1.54
661.6,322.6,0,0,0,1.56
663.2,326.6,0,0,0,1.58
671.2,340.2,0,0,0,1.6
683.2,356.2,0,0,0,1.62
691.2,365.8,0,0,0,1.64
700.8,377.8,0,0,0,1.66
707.2,385.8,0,0,0,1.68
