position_x, position_y, left_button, right_button, trial, time
580,430.4001,0,0,0,0
574.4,427.4001,0,0,0,0.02
574.4,427.4001,0,0,0,0.04
574.4,426.6,0,0,0,0.06
574.4,425,0,0,0,0.08
573.6,416.2,0,0,0,0.09999999
498.4,225.0001,0,0,0,0.12
498.4,225.0001,0,0,0,0.14
498.4,225.0001,0,0,0,0.16
498.4,225.0001,0,0,0,0.18
498.4,225.0001,0,0,0,0.2
498.4,225.0001,0,0,0,0.22
498.4,225.0001,0,0,0,0.24
498.4,225.0001,0,0,0,0.26
498.4,225.0001,0,0,0,0.28
498.4,225.0001,0,0,0,0.3
498.4,225.0001,0,0,0,0.32
498.4,225.0001,0,0,0,0.34
498.4,225.0001,0,0,0,0.36
498.4,225.0001,0,0,0,0.38
498.4,225.0001,0,0,0,0.4
498.4,225.0001,0,0,0,0.42
498.4,225.0001,0,0,0,0.44
498.4,225.0001,0,0,0,0.46
498.4,225.0001,0,0,0,0.48
498.4,225.0001,0,0,0,0.5
498.4,225.0001,0,0,0,0.52
498.4,225.0001,0,0,0,0.54
498.4,225.0001,0,0,0,0.56
498.4,225.0001,0,0,0,0.58
498.4,225.0001,0,0,0,0.6
498.4,225.0001,0,0,0,0.62
498.4,225.0001,0,0,0,0.64
498.4,225.0001,0,0,0,0.66
498.4,225.0001,0,0,0,0.68
498.4,225.0001,0,0,0,0.7
498.4,225.0001,0,0,0,0.72
498.4,225.0001,0,0,0,0.74
498.4,225.0001,0,0,0,0.76
497.6,223.4,0,0,0,0.78
496,215.4,0,0,0,0.8
495.2,204.2001,0,0,0,0.82
494.4,197.8001,0,0,0,0.84
493.6,186.6001,0,0,0,0.86
492.8,181,0,0,0,0.88
492,169.8001,0,0,0,0.9
491.2,163.4,0,0,0,0.92
490.4,157,0,0,0,0.94
490.4,154.6001,0,0,0,0.96
490.4,153,0,0,0,0.98
490.4,153,0,0,0,1
490.4,153,0,0,0,1.02
490.4,153,0,0,0,1.04
490.4,153,0,0,0,1.06
490.4,153,0,0,0,1.08
