position_x, position_y, left_button, right_button, trial, time
1112.8,647.2,0,0,0,0
1109.6,596.2001,0,0,0,0.02
1104.8,582.6,0,0,0,0.04
1104.8,582.6,0,0,0,0.06
1100.8,573.8,0,0,0,0.08
1092.8,563.4,0,0,0,0.09999999
1068,549.0001,0,0,0,0.12
1068,549.0001,0,0,0,0.14
1064.8,548.2001,0,0,0,0.16
592.8,340.2001,0,0,0,0.18
592.8,340.2001,0,0,0,0.2
592.8,340.2001,0,0,0,0.22
592.8,340.2001,0,0,0,0.24
592.8,340.2001,0,0,0,0.26
592.8,340.2001,0,0,0,0.28
592.8,340.2001,0,0,0,0.3
592.8,340.2001,0,0,0,0.32
592.8,340.2001,0,0,0,0.34
592.8,340.2001,0,0,0,0.36
592.8,340.2001,0,0,0,0.38
592.8,340.2001,0,0,0,0.4
592.8,340.2001,0,0,0,0.42
592.8,340.2001,0,0,0,0.44
592.8,340.2001,0,0,0,0.46
592.8,340.2001,0,0,0,0.48
592.8,340.2001,0,0,0,0.5
592.8,340.2001,0,0,0,0.52
592.8,340.2001,0,0,0,0.54
592.8,340.2001,0,0,0,0.56
592.8,340.2001,1,0,0,0.58
592.8,340.2001,1,0,0,0.6
592.8,340.2001,1,0,0,0.62
592.8,340.2001,1,0,0,0.64
592.8,340.2001,0,0,0,0.66
592.8,340.2001,0,0,0,0.68
592.8,340.2001,0,0,0,0.7
592.8,340.2001,0,0,0,0.72
592.8,340.2001,0,0,0,0.74
592.8,340.2001,0,0,0,0.76
592.8,340.2001,0,0,0,0.78
592.8,340.2001,0,0,0,0.8
592.8,340.2001,0,0,0,0.82
591.2,335.4001,0,0,0,0.84
590.4,331.4001,0,0,0,0.86
590.4,327.4001,0,0,0,0.88
589.6,320.2001,0,0,0,0.9
582.4,314.6,0,0,0,0.92
582.4,314.6,0,0,0,0.94
582.4,314.6,0,0,0,0.96
582.4,314.6,0,0,0,0.98
582.4,314.6,0,0,0,1
582.4,314.6,0,0,0,1.02
582.4,314.6,0,0,0,1.04
582.4,314.6,0,0,0,1.06
582.4,314.6,0,0,0,1.08
582.4,314.6,0,0,0,1.1
582.4,314.6,0,0,0,1.12
582.4,314.6,0,0,0,1.14
582.4,314.6,0,0,0,1.16
582.4,314.6,0,0,0,1.18
582.4,315.4001,0,0,0,1.2
581.6,318.6,0,0,0,1.22
580,319.4001,0,0,0,1.24
580,319.4001,0,0,0,1.26
580,319.4001,0,0,0,1.28
580,319.4001,0,0,0,1.3
580,319.4001,0,0,0,1.32
580,319.4001,0,0,0,1.34
580,319.4001,0,0,0,1.36
580,319.4001,0,0,0,1.38
580,319.4001,0,0,0,1.4
580,319.4001,0,0,0,1.42
580,319.4001,0,0,0,1.44
580,319.4001,0,0,0,1.46
580,319.4001,0,0,0,1.48
580,319.4001,0,0,0,1.5
