position_x, position_y, left_button, right_button, trial, time
945.6,772.0001,0,0,0,0
916,766.6001,0,0,0,0.02
912,765.8,0,0,0,0.04
900,763.4,0,0,0,0.06
897.6,763.4,0,0,0,0.08
893.6,762.6001,0,0,0,0.09999999
884.8,761.0001,0,0,0,0.12
875.2,760.2001,0,0,0,0.14
484.8,316.2001,0,0,0,0.16
484.8,316.2001,0,0,0,0.18
484.8,316.2001,0,0,0,0.2
484.8,316.2001,0,0,0,0.22
484.8,316.2001,0,0,0,0.24
484.8,316.2001,0,0,0,0.26
484.8,316.2001,0,0,0,0.28
484.8,316.2001,0,0,0,0.3
484.8,316.2001,0,0,0,0.32
484.8,316.2001,0,0,0,0.34
484.8,316.2001,0,0,0,0.36
484.8,316.2001,0,0,0,0.38
484.8,316.2001,0,0,0,0.4
484.8,316.2001,0,0,0,0.42
484.8,316.2001,0,0,0,0.44
484.8,316.2001,0,0,0,0.46
482.4,311.4001,0,0,0,0.48
482.4,311.4001,0,0,0,0.5
482.4,311.4001,0,0,0,0.52
482.4,311.4001,0,0,0,0.54
482.4,311.4001,0,0,0,0.56
482.4,311.4001,0,0,0,0.58
482.4,311.4001,0,0,0,0.6
482.4,311.4001,0,0,0,0.62
482.4,311.4001,0,0,0,0.64
482.4,311.4001,0,0,0,0.66
482.4,311.4001,0,0,0,0.68
482.4,311.4001,1,0,0,0.7
482.4,311.4001,1,0,0,0.72
482.4,311.4001,1,0,0,0.74
482.4,311.4001,1,0,0,0.76
482.4,311.4001,1,0,0,0.78
482.4,311.4001,1,0,0,0.8
482.4,311.4001,1,0,0,0.82
482.4,311.4001,0,0,0,0.84
482.4,311.4001,0,0,0,0.86
482.4,311.4001,0,0,0,0.88
482.4,311.4001,0,0,0,0.9
482.4,311.4001,0,0,0,0.92
482.4,311.4001,0,0,0,0.94
482.4,311.4001,0,0,0,0.96
482.4,311.4001,0,0,0,0.98
482.4,311.4001,0,0,0,1
482.4,311.4001,0,0,0,1.02
482.4,311.4001,0,0,0,1.04
482.4,311.4001,0,0,0,1.06
482.4,311.4001,0,0,0,1.08
482.4,311.4001,0,0,0,1.1
482.4,311.4001,0,0,0,1.12
482.4,311.4001,0,0,0,1.14
482.4,311.4001,0,0,0,1.16
482.4,311.4001,0,0,0,1.18
482.4,311.4001,0,0,0,1.2
482.4,311.4001,0,0,0,1.22
482.4,311.4001,0,0,0,1.24
482.4,311.4001,0,0,0,1.26
482.4,311.4001,0,0,0,1.28
482.4,311.4001,0,0,0,1.3
482.4,311.4001,0,0,0,1.32
482.4,311.4001,0,0,0,1.34
482.4,311.4001,0,0,0,1.36
482.4,311.4001,0,0,0,1.38
482.4,311.4001,0,0,0,1.4
482.4,311.4001,0,0,0,1.42
482.4,311.4001,0,0,0,1.44
482.4,311.4001,0,0,0,1.46
482.4,311.4001,0,0,0,1.48
482.4,311.4001,0,0,0,1.5
482.4,311.4001,0,0,0,1.52
482.4,311.4001,0,0,0,1.54
482.4,311.4001,0,0,0,1.56
482.4,311.4001,0,0,0,1.58
482.4,311.4001,0,0,0,1.6
482.4,311.4001,0,0,0,1.62
482.4,311.4001,0,0,0,1.64
482.4,311.4001,0,0,0,1.66
482.4,311.4001,0,0,0,1.68
482.4,311.4001,0,0,0,1.7
482.4,311.4001,0,0,0,1.72
482.4,311.4001,0,0,0,1.74
482.4,311.4001,0,0,0,1.76
482.4,311.4001,0,0,0,1.78
482.4,311.4001,0,0,0,1.8
482.4,311.4001,0,0,0,1.82
482.4,311.4001,0,0,0,1.84
482.4,311.4001,0,0,0,1.86
482.4,311.4001,0,0,0,1.88
482.4,311.4001,0,0,0,1.9
