position_x, position_y, left_button, right_button, trial, time
948.8,488.0001,0,0,0,0
948.8,488.0001,0,0,0,0.02
948.8,488.0001,0,0,0,0.04
948.8,488.0001,0,0,0,0.06
948.8,488.0001,0,0,0,0.08
948.8,488.0001,0,0,0,0.09999999
948.8,488.0001,0,0,0,0.12
948.8,488.0001,0,0,0,0.14
948.8,488.0001,0,0,0,0.16
948.8,488.0001,0,0,0,0.18
948.8,488.0001,0,0,0,0.2
948.8,488.0001,0,0,0,0.22
948.8,488.0001,0,0,0,0.24
948.8,488.0001,0,0,0,0.26
948.8,488.0001,0,0,0,0.28
948.8,488.0001,0,0,0,0.3
948.8,488.0001,0,0,0,0.32
948.8,488.0001,0,0,0,0.34
948.8,488.0001,0,0,0,0.36
948.8,488.0001,0,0,0,0.38
948.8,488.0001,0,0,0,0.4
948.8,488.0001,0,0,0,0.42
948.8,488.0001,0,0,0,0.44
948.8,488.0001,0,0,0,0.46
948.8,488.0001,0,0,0,0.48
948.8,488.0001,0,0,0,0.5
948.8,488.0001,0,0,0,0.52
948.8,488.0001,0,0,0,0.54
948.8,488.0001,0,0,0,0.56
948.8,488.0001,0,0,0,0.58
948.8,488.0001,0,0,0,0.6
948.8,488.0001,0,0,0,0.62
948.8,488.0001,0,0,0,0.64
948.8,488.0001,0,0,0,0.66
948.8,488.0001,0,0,0,0.68
948.8,488.0001,0,0,0,0.7
948.8,488.0001,0,0,0,0.72
948.8,488.0001,0,0,0,0.74
948.8,488.0001,0,0,0,0.76
948.8,488.0001,0,0,0,0.78
948.8,488.0001,0,0,0,0.8
948.8,488.0001,0,0,0,0.82
948.8,488.0001,0,0,0,0.84
948.8,488.0001,0,0,0,0.86
948.8,488.0001,0,0,0,0.88
948.8,488.0001,0,0,0,0.9
948.8,488.0001,0,0,0,0.92
948.8,488.0001,0,0,0,0.94
948.8,488.0001,0,0,0,0.96
948.8,488.0001,0,0,0,0.98
948.8,488.0001,0,0,0,1
948.8,488.0001,0,0,0,1.02
948.8,488.0001,0,0,0,1.04
948.8,488.0001,0,0,0,1.06
948.8,488.0001,0,0,0,1.08
948.8,488.0001,0,0,0,1.1
948.8,488.0001,0,0,0,1.12
948.8,488.0001,0,0,0,1.14
948.8,488.0001,0,0,0,1.16
948.8,488.0001,0,0,0,1.18
948.8,488.0001,0,0,0,1.2
948.8,488.0001,0,0,0,1.22
948.8,488.0001,0,0,0,1.24
948.8,488.0001,0,0,0,1.26
948.8,488.0001,0,0,0,1.28
948.8,488.0001,0,0,0,1.3
948.8,488.0001,0,0,0,1.32
948.8,488.0001,0,0,0,1.34
948.8,488.0001,0,0,0,1.36
948.8,488.0001,0,0,0,1.38
948.8,488.0001,0,0,0,1.4
948.8,488.0001,0,0,0,1.42
948.8,488.0001,0,0,0,1.44
948.8,488.0001,0,0,0,1.46
948.8,488.0001,0,0,0,1.48
948.8,488.0001,0,0,0,1.5
948.8,488.0001,0,0,0,1.52
948.8,488.0001,0,0,0,1.54
948.8,488.0001,0,0,0,1.56
948.8,488.0001,0,0,0,1.58
948.8,488.0001,0,0,0,1.6
948.8,488.0001,0,0,0,1.62
948.8,488.0001,0,0,0,1.64
948.8,488.0001,0,0,0,1.66
948.8,488.0001,0,0,0,1.68
948.8,488.0001,0,0,0,1.7
948.8,488.0001,0,0,0,1.72
948.8,488.0001,0,0,0,1.74
948.8,488.0001,0,0,0,1.76
948.8,488.0001,0,0,0,1.78
948.8,488.0001,0,0,0,1.8
948.8,488.0001,0,0,0,1.82
948.8,488.0001,0,0,0,1.84
948.8,488.0001,0,0,0,1.86
948.8,488.0001,0,0,0,1.88
948.8,488.0001,0,0,0,1.9
948.8,488.0001,0,0,0,1.92
948.8,488.0001,0,0,0,1.94
948.8,488.0001,0,0,0,1.96
948.8,488.0001,0,0,0,1.98
948.8,488.0001,0,0,0,2
948.8,488.0001,0,0,0,2.02
948.8,488.0001,0,0,0,2.04
948.8,488.0001,0,0,0,2.06
948.8,488.0001,0,0,0,2.08
948.8,488.0001,0,0,0,2.1
948.8,488.0001,0,0,0,2.12
948.8,488.0001,0,0,0,2.14
948.8,488.0001,0,0,0,2.16
948.8,488.0001,0,0,0,2.18
948.8,488.0001,0,0,0,2.2
948.8,488.0001,0,0,0,2.22
948.8,488.0001,0,0,0,2.24
948.8,488.0001,0,0,0,2.26
948.8,488.0001,0,0,0,2.28
948.8,488.0001,0,0,0,2.3
948.8,488.0001,0,0,0,2.32
948.8,488.0001,0,0,0,2.34
948.8,488.0001,0,0,0,2.36
948.8,488.0001,0,0,0,2.38
948.8,488.0001,0,0,0,2.4
948.8,488.0001,0,0,0,2.42
948.8,488.0001,0,0,0,2.44
948.8,488.0001,0,0,0,2.46
948.8,488.0001,0,0,0,2.48
948.8,488.0001,0,0,0,2.5
948.8,488.0001,0,0,0,2.52
948.8,488.0001,0,0,0,2.54
948.8,488.0001,0,0,0,2.56
948.8,488.0001,0,0,0,2.58
948.8,488.0001,0,0,0,2.6
948.8,488.0001,0,0,0,2.62
948.8,488.0001,0,0,0,2.64
948.8,488.0001,0,0,0,2.66
948.8,488.0001,0,0,0,2.68
948.8,488.0001,0,0,0,2.7
948.8,488.0001,0,0,0,2.72
948.8,488.0001,0,0,0,2.74
948.8,488.0001,0,0,0,2.76
948.8,488.0001,0,0,0,2.78
948.8,488.0001,0,0,0,2.8
948.8,488.0001,0,0,0,2.82
948.8,488.0001,0,0,0,2.84
948.8,488.0001,0,0,0,2.86
948.8,488.0001,0,0,0,2.88
948.8,488.0001,0,0,0,2.9
948.8,488.0001,0,0,0,2.92
948.8,488.0001,0,0,0,2.94
948.8,488.0001,0,0,0,2.96
948.8,488.0001,0,0,0,2.98
948.8,488.0001,0,0,0,3
948.8,488.0001,0,0,0,3.02
948.8,488.0001,0,0,0,3.04
948.8,488.0001,0,0,0,3.06
948.8,488.0001,0,0,0,3.08
948.8,488.0001,0,0,0,3.1
948.8,488.0001,0,0,0,3.12
948.8,488.0001,0,0,0,3.14
948.8,488.0001,0,0,0,3.16
948.8,488.0001,0,0,0,3.18
948.8,488.0001,0,0,0,3.2
948.8,488.0001,0,0,0,3.22
948.8,488.0001,0,0,0,3.24
948.8,488.0001,0,0,0,3.26
948.8,488.0001,0,0,0,3.28
948.8,488.0001,0,0,0,3.3
948.8,488.0001,0,0,0,3.32
948.8,488.0001,0,0,0,3.34
948.8,488.0001,0,0,0,3.36
948.8,488.0001,0,0,0,3.38
948.8,488.0001,0,0,0,3.4
948.8,488.0001,0,0,0,3.42
948.8,488.0001,0,0,0,3.44
948.8,488.0001,0,0,0,3.46
948.8,488.0001,0,0,0,3.48
948.8,488.0001,0,0,0,3.5
948.8,488.0001,0,0,0,3.52
948.8,488.0001,0,0,0,3.54
948.8,488.0001,0,0,0,3.56
948.8,488.0001,0,0,0,3.58
948.8,488.0001,0,0,0,3.6
948.8,488.0001,0,0,0,3.62
948.8,488.0001,0,0,0,3.64
948.8,488.0001,0,0,0,3.66
948.8,488.0001,0,0,0,3.68
948.8,488.0001,0,0,0,3.7
948.8,488.0001,0,0,0,3.72
948.8,488.0001,0,0,0,3.74
948.8,488.0001,0,0,0,3.76
948.8,488.0001,0,0,0,3.78
948.8,488.0001,0,0,0,3.8
948.8,488.0001,0,0,0,3.82
948.8,488.0001,0,0,0,3.84
948.8,488.0001,0,0,0,3.86
948.8,488.0001,0,0,0,3.88
948.8,488.0001,0,0,0,3.9
948.8,488.0001,0,0,0,3.92
948.8,488.0001,0,0,0,3.94
948.8,488.0001,0,0,0,3.96
948.8,488.0001,0,0,0,3.98
948.8,488.0001,0,0,0,4
-100,-100,-100,-100,-100,4.001504
948.8,488.0001,0,0,1,4.02
948.8,488.0001,0,0,1,4.04
948.8,488.0001,0,0,1,4.06
948.8,488.0001,0,0,1,4.08
948.8,488.0001,0,0,1,4.1
948.8,488.0001,0,0,1,4.12
948.8,488.0001,0,0,1,4.14
948.8,488.0001,0,0,1,4.16
948.8,488.0001,0,0,1,4.18
948.8,488.0001,0,0,1,4.2
948.8,488.0001,0,0,1,4.22
948.8,488.0001,0,0,1,4.24
948.8,488.0001,0,0,1,4.26
948.8,488.0001,0,0,1,4.28
948.8,488.0001,0,0,1,4.3
948.8,488.0001,0,0,1,4.32
948.8,488.0001,0,0,1,4.34
948.8,488.0001,0,0,1,4.36
948.8,488.0001,0,0,1,4.38
948.8,488.0001,0,0,1,4.4
948.8,488.0001,0,0,1,4.42
948.8,488.0001,0,0,1,4.44
948.8,488.0001,0,0,1,4.46
948.8,488.0001,0,0,1,4.48
948.8,488.0001,0,0,1,4.5
948.8,488.0001,0,0,1,4.52
948.8,488.0001,0,0,1,4.54
948.8,488.0001,0,0,1,4.56
948.8,488.0001,0,0,1,4.58
948.8,488.0001,0,0,1,4.6
948.8,488.0001,0,0,1,4.62
948.8,488.0001,0,0,1,4.64
948.8,488.0001,0,0,1,4.66
948.8,488.0001,0,0,1,4.68
948.8,488.0001,0,0,1,4.7
948.8,488.0001,0,0,1,4.72
948.8,488.0001,0,0,1,4.74
