position_x, position_y, left_button, right_button, trial, time
739.2,363.2001,0,0,0,0
671.2,275.4001,0,0,0,0.02
671.2,275.4001,0,0,0,0.04
671.2,275.4001,0,0,0,0.06
671.2,275.4001,0,0,0,0.08
671.2,275.4001,0,0,0,0.09999999
671.2,275.4001,0,0,0,0.12
670.4,275.4001,0,0,0,0.14
652,267.4001,0,0,0,0.16
652,267.4001,0,0,0,0.18
652,267.4001,0,0,0,0.2
652,267.4001,0,0,0,0.22
652,267.4001,0,0,0,0.24
652,267.4001,0,0,0,0.26
652,267.4001,0,0,0,0.28
652,267.4001,0,0,0,0.3
652,267.4001,0,0,0,0.32
652,267.4001,0,0,0,0.34
652,267.4001,0,0,0,0.36
652,267.4001,0,0,0,0.38
652,267.4001,0,0,0,0.4
652,267.4001,0,0,0,0.42
652,267.4001,0,0,0,0.44
652,267.4001,0,0,0,0.46
652,267.4001,0,0,0,0.48
652,267.4001,1,0,0,0.5
652,267.4001,1,0,0,0.52
652,267.4001,1,0,0,0.54
652,267.4001,1,0,0,0.56
652,267.4001,0,0,0,0.58
652,267.4001,0,0,0,0.6
652,267.4001,0,0,0,0.62
652,267.4001,0,0,0,0.64
652,267.4001,0,0,0,0.66
652,267.4001,0,0,0,0.68
652,267.4001,0,0,0,0.7
652,267.4001,0,0,0,0.72
652,267.4001,0,0,0,0.74
652,267.4001,0,0,0,0.76
652,267.4001,0,0,0,0.78
652,267.4001,0,0,0,0.8
652,267.4001,0,0,0,0.82
652,267.4001,0,0,0,0.84
652,267.4001,0,0,0,0.86
652,267.4001,0,0,0,0.88
652,267.4001,0,0,0,0.9
652,267.4001,0,0,0,0.92
652,267.4001,0,0,0,0.94
652,267.4001,0,0,0,0.96
652,267.4001,0,0,0,0.98
652,267.4001,0,0,0,1
652,267.4001,0,0,0,1.02
652,267.4001,0,0,0,1.04
652,267.4001,0,0,0,1.06
652,267.4001,0,0,0,1.08
652,267.4001,0,0,0,1.1
652,267.4001,0,0,0,1.12
652,267.4001,0,0,0,1.14
652,267.4001,0,0,0,1.16
652,267.4001,0,0,0,1.18
652,267.4001,0,0,0,1.2
652,267.4001,0,0,0,1.22
652,267.4001,0,0,0,1.24
652,267.4001,0,0,0,1.26
652,267.4001,0,0,0,1.28
652,267.4001,0,0,0,1.3
652,267.4001,0,0,0,1.32
652,267.4001,0,0,0,1.34
652,267.4001,0,0,0,1.36
652,267.4001,0,0,0,1.38
652,267.4001,0,0,0,1.4
652,267.4001,0,0,0,1.42
652,267.4001,0,0,0,1.44
652,267.4001,0,0,0,1.46
652,267.4001,0,0,0,1.48
652,267.4001,0,0,0,1.5
652,267.4001,0,0,0,1.52
652,267.4001,0,0,0,1.54
652,267.4001,0,0,0,1.56
652,267.4001,0,0,0,1.58
652,267.4001,0,0,0,1.6
652,267.4001,0,0,0,1.62
652,267.4001,0,0,0,1.64
652,267.4001,0,0,0,1.66
652,267.4001,0,0,0,1.68
652,267.4001,0,0,0,1.7
652,267.4001,0,0,0,1.72
652,267.4001,0,0,0,1.74
652,267.4001,0,0,0,1.76
652,267.4001,0,0,0,1.78
652,267.4001,0,0,0,1.8
652,267.4001,0,0,0,1.82
652,267.4001,0,0,0,1.84
652,267.4001,0,0,0,1.86
652,267.4001,0,0,0,1.88
652,267.4001,0,0,0,1.9
652,267.4001,0,0,0,1.92
652,267.4001,0,0,0,1.94
652,267.4001,0,0,0,1.96
652,267.4001,0,0,0,1.98
652,267.4001,0,0,0,2
652,267.4001,0,0,0,2.02
652,267.4001,0,0,0,2.04
652,267.4001,0,0,0,2.06
652,267.4001,0,0,0,2.08
652,267.4001,0,0,0,2.1
652,267.4001,0,0,0,2.12
652,267.4001,0,0,0,2.14
652,267.4001,0,0,0,2.16
652,267.4001,0,0,0,2.18
652,267.4001,0,0,0,2.2
652,267.4001,0,0,0,2.22
652,267.4001,0,0,0,2.24
652,267.4001,0,0,0,2.26
652,267.4001,0,0,0,2.28
652,267.4001,0,0,0,2.3
652,267.4001,0,0,0,2.32
652,267.4001,0,0,0,2.34
652,267.4001,0,0,0,2.36
652,267.4001,0,0,0,2.38
652,267.4001,0,0,0,2.4
652,267.4001,0,0,0,2.42
652,267.4001,0,0,0,2.44
652,267.4001,0,0,0,2.46
652,267.4001,0,0,0,2.48
652,267.4001,0,0,0,2.5
652,267.4001,0,0,0,2.52
652,267.4001,0,0,0,2.54
652,267.4001,0,0,0,2.56
652,267.4001,0,0,0,2.58
652,267.4001,0,0,0,2.6
652,267.4001,0,0,0,2.62
652,267.4001,0,0,0,2.64
652,267.4001,0,0,0,2.66
652,267.4001,0,0,0,2.68
652,267.4001,0,0,0,2.7
652,267.4001,0,0,0,2.72
652,267.4001,0,0,0,2.74
652,267.4001,0,0,0,2.76
652,267.4001,0,0,0,2.78
652,267.4001,0,0,0,2.8
652,267.4001,0,0,0,2.82
652,267.4001,0,0,0,2.84
652,267.4001,0,0,0,2.86
652,267.4001,0,0,0,2.88
652,267.4001,0,0,0,2.9
652,267.4001,0,0,0,2.92
652,267.4001,0,0,0,2.94
652,267.4001,0,0,0,2.96
652,267.4001,0,0,0,2.98
652,267.4001,0,0,0,3
652,267.4001,0,0,0,3.02
652,267.4001,0,0,0,3.04
652,267.4001,0,0,0,3.06
652,267.4001,0,0,0,3.08
652,267.4001,0,0,0,3.1
652,267.4001,0,0,0,3.12
652,267.4001,0,0,0,3.14
652,267.4001,0,0,0,3.16
652,267.4001,0,0,0,3.18
652,267.4001,0,0,0,3.2
652,267.4001,0,0,0,3.22
652,267.4001,0,0,0,3.24
652,267.4001,0,0,0,3.26
652,267.4001,0,0,0,3.28
652,267.4001,0,0,0,3.3
652,267.4001,0,0,0,3.32
652,267.4001,0,0,0,3.34
652,267.4001,0,0,0,3.36
652,267.4001,0,0,0,3.38
652,267.4001,0,0,0,3.4
652,267.4001,0,0,0,3.42
652,267.4001,0,0,0,3.44
652,267.4001,0,0,0,3.46
652,267.4001,0,0,0,3.48
652,267.4001,0,0,0,3.5
652,267.4001,0,0,0,3.52
652,267.4001,0,0,0,3.54
652,267.4001,0,0,0,3.56
652,267.4001,0,0,0,3.58
652,267.4001,0,0,0,3.6
652,267.4001,0,0,0,3.62
652,267.4001,0,0,0,3.64
652,267.4001,0,0,0,3.66
652,267.4001,0,0,0,3.68
652,267.4001,0,0,0,3.7
652,267.4001,0,0,0,3.72
652,267.4001,0,0,0,3.74
652,267.4001,0,0,0,3.76
652,267.4001,0,0,0,3.78
652,267.4001,0,0,0,3.8
652,267.4001,0,0,0,3.82
652,267.4001,0,0,0,3.84
652,267.4001,0,0,0,3.86
652,267.4001,0,0,0,3.88
652,267.4001,0,0,0,3.9
652,267.4001,0,0,0,3.92
652,267.4001,0,0,0,3.94
652,267.4001,0,0,0,3.96
652,267.4001,0,0,0,3.98
652,267.4001,0,0,0,4
-100,-100,-100,-100,-100,4.004155
652,267.4001,0,0,1,4.02
652,267.4001,0,0,1,4.04
652,267.4001,0,0,1,4.06
652,267.4001,0,0,1,4.08
652,267.4001,0,0,1,4.1
652,267.4001,0,0,1,4.12
652,267.4001,0,0,1,4.14
652,267.4001,0,0,1,4.16
652,267.4001,0,0,1,4.18
652,267.4001,0,0,1,4.2
652,267.4001,0,0,1,4.22
652,267.4001,0,0,1,4.24
652,267.4001,0,0,1,4.26
652,267.4001,0,0,1,4.28
652,267.4001,0,0,1,4.3
652,267.4001,0,0,1,4.32
652,267.4001,0,0,1,4.34
652,267.4001,0,0,1,4.36
652,267.4001,0,0,1,4.38
652,267.4001,0,0,1,4.4
652,267.4001,0,0,1,4.42
652,267.4001,0,0,1,4.44
652,267.4001,0,0,1,4.46
652,267.4001,0,0,1,4.48
652,267.4001,0,0,1,4.5
652,267.4001,0,0,1,4.52
652,267.4001,0,0,1,4.54
652,267.4001,0,0,1,4.56
652,267.4001,0,0,1,4.58
652,267.4001,0,0,1,4.6
652,267.4001,0,0,1,4.62
652,267.4001,0,0,1,4.64
652,267.4001,0,0,1,4.66
652,267.4001,0,0,1,4.68
652,267.4001,0,0,1,4.7
652,267.4001,0,0,1,4.72
652,267.4001,0,0,1,4.74
652,267.4001,0,0,1,4.76
652,267.4001,0,0,1,4.78
652,267.4001,0,0,1,4.8
652,267.4001,0,0,1,4.82
652,267.4001,0,0,1,4.84
652,267.4001,0,0,1,4.86
652,267.4001,0,0,1,4.88
652,267.4001,0,0,1,4.9
652,267.4001,0,0,1,4.92
652,267.4001,0,0,1,4.94
652,267.4001,0,0,1,4.96
652,267.4001,0,0,1,4.98
652,267.4001,0,0,1,5
652,267.4001,0,0,1,5.02
652,267.4001,0,0,1,5.04
652,267.4001,0,0,1,5.06
652,267.4001,0,0,1,5.08
652,267.4001,0,0,1,5.1
652,267.4001,0,0,1,5.12
652,267.4001,0,0,1,5.14
652,267.4001,0,0,1,5.16
652,267.4001,0,0,1,5.18
652,267.4001,0,0,1,5.2
652,267.4001,0,0,1,5.22
652,267.4001,0,0,1,5.24
652,267.4001,0,0,1,5.26
652,267.4001,0,0,1,5.28
652,267.4001,0,0,1,5.3
652,267.4001,0,0,1,5.32
652,267.4001,0,0,1,5.34
652,267.4001,0,0,1,5.36
652,267.4001,0,0,1,5.38
652,267.4001,0,0,1,5.4
652,267.4001,0,0,1,5.42
652,267.4001,0,0,1,5.44
652,267.4001,0,0,1,5.46
652,267.4001,0,0,1,5.48
652,267.4001,0,0,1,5.5
652,267.4001,0,0,1,5.52
652,267.4001,0,0,1,5.54
652,267.4001,0,0,1,5.56
652,267.4001,0,0,1,5.58
652,267.4001,0,0,1,5.6
652,267.4001,0,0,1,5.62
652,267.4001,0,0,1,5.64
652,267.4001,0,0,1,5.66
652,267.4001,0,0,1,5.68
652,267.4001,0,0,1,5.7
