position_x, position_y, left_button, right_button, trial, time
612,351.2001,0,0,0,0
589.6,298.6,0,0,0,0.02
589.6,298.6,0,0,0,0.04
589.6,298.6,0,0,0,0.06
589.6,298.6,0,0,0,0.08
589.6,298.6,0,0,0,0.09999999
589.6,298.6,0,0,0,0.12
589.6,298.6,0,0,0,0.14
589.6,298.6,1,0,0,0.16
589.6,298.6,1,0,0,0.18
589.6,298.6,1,0,0,0.2
589.6,298.6,1,0,0,0.22
589.6,298.6,1,0,0,0.24
589.6,298.6,1,0,0,0.26
589.6,298.6,1,0,0,0.28
589.6,298.6,1,0,0,0.3
589.6,298.6,1,0,0,0.32
589.6,298.6,1,0,0,0.34
589.6,298.6,1,0,0,0.36
589.6,298.6,1,0,0,0.38
589.6,298.6,1,0,0,0.4
589.6,298.6,1,0,0,0.42
589.6,298.6,1,0,0,0.44
589.6,298.6,1,0,0,0.46
589.6,298.6,1,0,0,0.48
589.6,298.6,1,0,0,0.5
589.6,298.6,1,0,0,0.52
589.6,298.6,0,0,0,0.54
589.6,298.6,0,0,0,0.56
589.6,298.6,0,0,0,0.58
589.6,298.6,0,0,0,0.6
589.6,298.6,0,0,0,0.62
589.6,298.6,0,0,0,0.64
589.6,298.6,0,0,0,0.66
589.6,298.6,0,0,0,0.68
589.6,298.6,0,0,0,0.7
589.6,298.6,0,0,0,0.72
589.6,298.6,0,0,0,0.74
589.6,298.6,0,0,0,0.76
589.6,298.6,0,0,0,0.78
589.6,298.6,0,0,0,0.8
589.6,298.6,0,0,0,0.82
589.6,298.6,0,0,0,0.84
589.6,298.6,0,0,0,0.86
589.6,298.6,0,0,0,0.88
589.6,298.6,0,0,0,0.9
589.6,298.6,0,0,0,0.92
589.6,298.6,0,0,0,0.94
589.6,298.6,0,0,0,0.96
589.6,298.6,0,0,0,0.98
589.6,298.6,0,0,0,1
589.6,298.6,0,0,0,1.02
589.6,298.6,0,0,0,1.04
589.6,298.6,0,0,0,1.06
589.6,298.6,0,0,0,1.08
589.6,298.6,0,0,0,1.1
589.6,298.6,0,0,0,1.12
589.6,298.6,0,0,0,1.14
589.6,298.6,0,0,0,1.16
589.6,298.6,0,0,0,1.18
589.6,298.6,0,0,0,1.2
589.6,298.6,0,0,0,1.22
589.6,298.6,0,0,0,1.24
589.6,298.6,0,0,0,1.26
