position_x, position_y, left_button, right_button, trial, time
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,250.6001,0,0,0
592,251.4001,0,0,0
592,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
591.2,251.4001,0,0,0
590.4,252.2001,0,0,0
589.6,252.2001,0,0,0
588.8,253.0001,0,0,0
583.2,254.6001,0,0,0
579.2,255.4001,0,0,0
576,255.4001,0,0,0
575.2,255.4001,0,0,0
573.6,255.4001,0,0,0
572,256.2001,0,0,0
570.4,256.2001,0,0,0
569.6,257.0001,0,0,0
567.2,257.0001,0,0,0
565.6,257.8,0,0,0
562.4,259.4001,0,0,0
-100,-100,-100,-100,8.17545
561.6,260.2001,0,0,1
559.2,261.8,0,0,1
555.2,265.0001,0,0,1
552.8,269.8,0,0,1
548,282.6001,0,0,1
545.6,297.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,325.8,0,0,1
541.6,326.6,0,0,1
541.6,327.4001,0,0,1
532.8,325.8,0,0,1
512,309.8,0,0,1
504,300.2001,0,0,1
490.4,272.2001,0,0,1
483.2,249.0001,0,0,1
476,209.8001,0,0,1
472,195.4001,0,0,1
463.2,173.8001,0,0,1
458.4,162.6001,0,0,1
451.2,147.4001,0,0,1
449.6,143.4001,0,0,1
448.8,139.4001,0,0,1
448,137.8001,0,0,1
448,137.8001,0,0,1
447.2,135.4001,0,0,1
447.2,133.0001,0,0,1
447.2,128.2001,0,0,1
447.2,126.6001,0,0,1
447.2,126.6001,0,0,1
447.2,126.6001,0,0,1
447.2,126.6001,0,0,1
447.2,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
-200,-200,-200,-200,9.519154
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,1,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
446.4,126.6001,0,0,1
443.2,126.6001,0,0,1
-300,-300,-300,-300,10.67973
380,132.2001,0,0,1
344.8,133.8001,0,0,1
184,137.8001,0,0,1
67.20001,137.8001,0,0,1
37.60001,137.8001,0,0,1
32.00001,137.8001,0,0,1
32.00001,137.8001,0,0,1
32.00001,137.8001,0,0,1
32.00001,137.8001,0,0,1
32.00001,137.8001,0,0,1
32.00001,135.4001,0,0,1
35.20001,129.8001,0,0,1
40.80001,125.8001,0,0,1
47.20001,122.6001,0,0,1
59.20001,117.0001,0,0,1
69.60001,115.4001,0,0,1
95.20001,112.2001,0,0,1
109.6,112.2001,0,0,1
117.6,113.0001,0,0,1
119.2,114.6001,0,0,1
122.4,116.2001,0,0,1
128,117.8001,0,0,1
136,119.4001,0,0,1
159.2,125.0001,0,0,1
182.4,128.2001,0,0,1
198.4,129.0001,0,0,1
207.2,129.0001,0,0,1
207.2,129.0001,0,0,1
207.2,129.0001,0,0,1
-400,-400,-400,-400,11.25391
207.2,129.8001,1,0,1
207.2,129.8001,1,0,1
207.2,129.8001,1,0,1
207.2,129.8001,1,0,1
207.2,129.8001,1,0,1
207.2,129.8001,1,0,1
207.2,129.8001,1,0,1
207.2,129.8001,1,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
207.2,129.8001,0,0,1
208.8,131.4001,0,0,1
212,135.4001,0,0,1
214.4,139.4001,0,0,1
218.4,142.6001,0,0,1
224,149.0001,0,0,1
227.2,153.0001,0,0,1
235.2,160.2001,0,0,1
240,165.0001,0,0,1
247.2,171.4001,0,0,1
252,177.0001,0,0,1
256,180.2001,0,0,1
256,181.0001,0,0,1
257.6,181.8001,0,0,1
257.6,181.8001,0,0,1
257.6,182.6001,0,0,1
257.6,182.6001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,183.4001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
258.4,184.2001,0,0,1
259.2,184.2001,0,0,1
261.6,188.2001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
264.8,191.4001,0,0,1
266.4,191.4001,0,0,1
276,188.2001,0,0,1
288.8,182.6001,0,0,1
332.8,169.8001,0,0,1
356.8,165.0001,0,0,1
385.6,164.2001,0,0,1
399.2,164.2001,0,0,1
401.6,164.2001,0,0,1
-100,-100,-100,-100,14.26608
402.4,164.2001,0,0,2
402.4,164.2001,0,0,2
402.4,164.2001,0,0,2
402.4,164.2001,0,0,2
402.4,164.2001,0,0,2
402.4,164.2001,0,0,2
403.2,165.0001,0,0,2
403.2,165.8001,0,0,2
404.8,165.8001,0,0,2
406.4,165.8001,0,0,2
409.6,165.8001,0,0,2
413.6,166.6001,0,0,2
420,167.4001,0,0,2
423.2,168.2001,0,0,2
423.2,168.2001,0,0,2
423.2,168.2001,0,0,2
423.2,168.2001,0,0,2
424.8,168.2001,0,0,2
428.8,165.0001,0,0,2
433.6,161.0001,0,0,2
436,159.4001,0,0,2
437.6,157.0001,0,0,2
439.2,156.2001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
-200,-200,-200,-200,14.79176
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
-300,-300,-300,-300,15.72628
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,1,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440,154.6001,0,0,2
440.8,154.6001,0,0,2
458.4,154.6001,0,0,2
494.4,155.4001,0,0,2
557.6,155.4001,0,0,2
607.2,154.6001,0,0,2
681.6,151.4001,0,0,2
707.2,150.6001,0,0,2
728.8,148.2001,0,0,2
733.6,148.2001,0,0,2
737.6,148.2001,0,0,2
738.4,148.2001,0,0,2
738.4,148.2001,0,0,2
739.2,148.2001,0,0,2
739.2,148.2001,0,0,2
739.2,148.2001,0,0,2
-400,-400,-400,-400,16.44844
