position_x, position_y, left_button, right_button, trial, time
730.4,309.6001,0,0,0,0
730.4,309.8,0,0,0,0.02
730.4,309.8,0,0,0,0.04
730.4,309.8,0,0,0,0.06
730.4,309.8,0,0,0,0.08
730.4,309.8,0,0,0,0.09999999
730.4,309.8,0,0,0,0.12
730.4,309.8,0,0,0,0.14
730.4,309.8,0,0,0,0.16
716,314.6,0,0,0,0.18
716,314.6,0,0,0,0.2
716,314.6,0,0,0,0.22
716,314.6,0,0,0,0.24
716,314.6,0,0,0,0.26
716,314.6,0,0,0,0.28
716,314.6,0,0,0,0.3
716,314.6,0,0,0,0.32
716,314.6,0,0,0,0.34
716,314.6,0,0,0,0.36
716,314.6,0,0,0,0.38
716,314.6,0,0,0,0.4
716,314.6,0,0,0,0.42
716,314.6,0,0,0,0.44
716,314.6,0,0,0,0.46
716,314.6,0,0,0,0.48
716,314.6,0,0,0,0.5
716,314.6,0,0,0,0.52
716,314.6,0,0,0,0.54
716,314.6,0,0,0,0.56
716,314.6,0,0,0,0.58
716,314.6,0,0,0,0.6
718.4,315.4001,0,0,0,0.62
730.4,317.0001,0,0,0,0.64
760.8,319.4001,0,0,0,0.66
800,320.2001,0,0,0,0.68
829.6,320.2001,0,0,0,0.7
872.8,321.8,0,0,0,0.72
896,321.8,0,0,0,0.74
917.6,323.4001,0,0,0,0.76
944.8,329.8,0,0,0,0.78
972.8,337.8,0,0,0,0.8
989.6,342.6,0,0,0,0.82
1016,348.2001,0,0,0,0.84
1052.8,355.4001,0,0,0,0.86
1085.6,361.0001,0,0,0,0.88
1144,369.0001,0,0,0,0.9
1219.2,376.2,0,0,0,0.92
1328,386.6,0,0,0,0.94
1397.6,392.2,0,0,0,0.96
1484,396.2,0,0,0,0.98
1492.8,396.2,0,0,0,1
1515.2,397.0001,0,0,0,1.02
1522.4,397.8,0,0,0,1.04
1524.8,397.8,0,0,0,1.06
1524.8,397.8,0,0,0,1.08
1524.8,397.8,0,0,0,1.1
1524.8,397.8,0,0,0,1.12
1524.8,397.8,0,0,0,1.14
1524.8,397.8,0,0,0,1.16
1524.8,397.8,0,0,0,1.18
1524.8,397.8,0,0,0,1.2
1524.8,397.8,0,0,0,1.22
1524.8,397.8,0,0,0,1.24
